Hable con ella,"Here are my recommendations for Hable con ella:<br><a href='http://localhost:3000/movie/625c2d68f0a5bc6c426c0b70' target=""_blank"">Atonement</a><br><a href='http://localhost:3000/movie/625c2be9f0a5bc6c426c07b6' target=""_blank"">El secreto de sus ojos</a><br><a href='http://localhost:3000/movie/625c2c76f0a5bc6c426c0908' target=""_blank"">Rebecca</a><br><a href='http://localhost:3000/movie/625c2c52f0a5bc6c426c08a0' target=""_blank"">Trois couleurs: Rouge</a><br><a href='http://localhost:3000/movie/625c2e28f0a5bc6c426c0de8' target=""_blank"">Un long dimanche de fiançailles</a><br>"
No Man's Land,"Here are my recommendations for No Man's Land:<br><a href='http://localhost:3000/movie/625c2d06f0a5bc6c426c0a4e' target=""_blank"">Jojo Rabbit</a><br><a href='http://localhost:3000/movie/625c2bbff0a5bc6c426c073e' target=""_blank"">The Great Dictator</a><br><a href='http://localhost:3000/movie/625c2c4ef0a5bc6c426c0898' target=""_blank"">Underground</a><br><a href='http://localhost:3000/movie/625c2ceff0a5bc6c426c0a12' target=""_blank"">Stalag 17</a><br><a href='http://localhost:3000/movie/625c2c4af0a5bc6c426c088c' target=""_blank"">The Truman Show</a><br>"
Cowboy Bebop: Tengoku no tobira,"Here are my recommendations for Cowboy Bebop: Tengoku no tobira:<br><a href='http://localhost:3000/movie/625c2cd0f0a5bc6c426c09ac' target=""_blank"">Kôkaku Kidôtai</a><br><a href='http://localhost:3000/movie/625c2d93f0a5bc6c426c0bca' target=""_blank"">Batman: Mask of the Phantasm</a><br><a href='http://localhost:3000/movie/625c2c3cf0a5bc6c426c0864' target=""_blank"">How to Train Your Dragon</a><br><a href='http://localhost:3000/movie/625c2cccf0a5bc6c426c098c' target=""_blank"">The Incredibles</a><br><a href='http://localhost:3000/movie/625c2e16f0a5bc6c426c0dac' target=""_blank"">Despicable Me</a><br>"
The Bourne Identity,"Here are my recommendations for The Bourne Identity:<br><a href='http://localhost:3000/movie/625c2cc2f0a5bc6c426c096c' target=""_blank"">The Bourne Ultimatum</a><br><a href='http://localhost:3000/movie/625c2ddaf0a5bc6c426c0caa' target=""_blank"">The Bourne Supremacy</a><br><a href='http://localhost:3000/movie/625c2c02f0a5bc6c426c07ee' target=""_blank"">Die Hard</a><br><a href='http://localhost:3000/movie/625c2d66f0a5bc6c426c0b66' target=""_blank"">Taken</a><br><a href='http://localhost:3000/movie/625c2e14f0a5bc6c426c0da0' target=""_blank"">Serbuan maut</a><br>"
Nueve reinas,"Here are my recommendations for Nueve reinas:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06d0' target=""_blank"">The Silence of the Lambs</a><br><a href='http://localhost:3000/movie/625c2b6cf0a5bc6c426c06e2' target=""_blank"">The Departed</a><br><a href='http://localhost:3000/movie/625c2b6af0a5bc6c426c06da' target=""_blank"">Joker</a><br><a href='http://localhost:3000/movie/625c2bc8f0a5bc6c426c0766' target=""_blank"">Reservoir Dogs</a><br><a href='http://localhost:3000/movie/625c2c3ff0a5bc6c426c0868' target=""_blank"">No Country for Old Men</a><br>"
Children of Men,"Here are my recommendations for Children of Men:<br><a href='http://localhost:3000/movie/625c2b5df0a5bc6c426c06c2' target=""_blank"">Interstellar</a><br><a href='http://localhost:3000/movie/625c2c80f0a5bc6c426c092a' target=""_blank"">The Martian</a><br><a href='http://localhost:3000/movie/625c2bd0f0a5bc6c426c077c' target=""_blank"">2001: A Space Odyssey</a><br><a href='http://localhost:3000/movie/625c2c55f0a5bc6c426c08ae' target=""_blank"">Stand by Me</a><br><a href='http://localhost:3000/movie/625c2ce4f0a5bc6c426c09ec' target=""_blank"">Planet of the Apes</a><br>"
Almost Famous,"Here are my recommendations for Almost Famous:<br><a href='http://localhost:3000/movie/625c2e2ef0a5bc6c426c0e12' target=""_blank"">Fear and Loathing in Las Vegas</a><br><a href='http://localhost:3000/movie/625c2c11f0a5bc6c426c081a' target=""_blank"">The Gold Rush</a><br><a href='http://localhost:3000/movie/625c2cf8f0a5bc6c426c0a44' target=""_blank"">Hunt for the Wilderpeople</a><br><a href='http://localhost:3000/movie/625c2dc9f0a5bc6c426c0c5e' target=""_blank"">Nebraska</a><br><a href='http://localhost:3000/movie/625c2be5f0a5bc6c426c07aa' target=""_blank"">Queen</a><br>"
Mulholland Dr.,"Here are my recommendations for Mulholland Dr.:<br><a href='http://localhost:3000/movie/625c2c49f0a5bc6c426c0888' target=""_blank"">The Sixth Sense</a><br><a href='http://localhost:3000/movie/625c2c1ff0a5bc6c426c083c' target=""_blank"">Gone Girl</a><br><a href='http://localhost:3000/movie/625c2bb1f0a5bc6c426c071e' target=""_blank"">The Lives of Others</a><br><a href='http://localhost:3000/movie/625c2c61f0a5bc6c426c08ce' target=""_blank"">Chinatown</a><br><a href='http://localhost:3000/movie/625c2df3f0a5bc6c426c0d1c' target=""_blank"">Blue Velvet</a><br>"
Toy Story 2,"Here are my recommendations for Toy Story 2:<br><a href='http://localhost:3000/movie/625c2bf3f0a5bc6c426c07c6' target=""_blank"">Toy Story 3</a><br><a href='http://localhost:3000/movie/625c2d5ef0a5bc6c426c0b40' target=""_blank"">Toy Story 4</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c0762' target=""_blank"">Toy Story</a><br><a href='http://localhost:3000/movie/625c2c43f0a5bc6c426c087c' target=""_blank"">Finding Nemo</a><br><a href='http://localhost:3000/movie/625c2beff0a5bc6c426c07bc' target=""_blank"">Up</a><br>"
Boogie Nights,"Here are my recommendations for Boogie Nights:<br><a href='http://localhost:3000/movie/625c2b46f0a5bc6c426c0698' target=""_blank"">The Shawshank Redemption</a><br><a href='http://localhost:3000/movie/625c2b50f0a5bc6c426c06aa' target=""_blank"">Fight Club</a><br><a href='http://localhost:3000/movie/625c2bc5f0a5bc6c426c075c' target=""_blank"">American Beauty</a><br><a href='http://localhost:3000/movie/625c2b6df0a5bc6c426c06e8' target=""_blank"">American History X</a><br><a href='http://localhost:3000/movie/625c2b59f0a5bc6c426c06ba' target=""_blank"">One Flew Over the Cuckoo's Nest</a><br>"
Mimi wo sumaseba,"Here are my recommendations for Mimi wo sumaseba:<br><a href='http://localhost:3000/movie/625c2ddbf0a5bc6c426c0cb6' target=""_blank"">Coraline</a><br><a href='http://localhost:3000/movie/625c2c15f0a5bc6c426c0822' target=""_blank"">Koe no katachi</a><br><a href='http://localhost:3000/movie/625c2dbff0a5bc6c426c0c48' target=""_blank"">Omoide no Mânî</a><br><a href='http://localhost:3000/movie/625c2bb1f0a5bc6c426c071c' target=""_blank"">WALL·E</a><br><a href='http://localhost:3000/movie/625c2b6ff0a5bc6c426c06ee' target=""_blank"">The Lion King</a><br>"
Once Were Warriors,"Here are my recommendations for Once Were Warriors:<br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a4' target=""_blank"">Pulp Fiction</a><br><a href='http://localhost:3000/movie/625c2b47f0a5bc6c426c069a' target=""_blank"">The Godfather</a><br><a href='http://localhost:3000/movie/625c2b4cf0a5bc6c426c069e' target=""_blank"">The Godfather: Part II</a><br><a href='http://localhost:3000/movie/625c2b4df0a5bc6c426c06a0' target=""_blank"">12 Angry Men</a><br><a href='http://localhost:3000/movie/625c2bcbf0a5bc6c426c0770' target=""_blank"">Scarface</a><br>"
True Romance,"Here are my recommendations for True Romance:<br><a href='http://localhost:3000/movie/625c2d92f0a5bc6c426c0bc8' target=""_blank"">A Bronx Tale</a><br><a href='http://localhost:3000/movie/625c2cc3f0a5bc6c426c096e' target=""_blank"">Bin-jip</a><br><a href='http://localhost:3000/movie/625c2e0af0a5bc6c426c0d82' target=""_blank"">Victoria</a><br><a href='http://localhost:3000/movie/625c2d8cf0a5bc6c426c0bb2' target=""_blank"">Hana-bi</a><br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a4' target=""_blank"">Pulp Fiction</a><br>"
Trois couleurs: Bleu,"Here are my recommendations for Trois couleurs: Bleu:<br><a href='http://localhost:3000/movie/625c2e31f0a5bc6c426c0e26' target=""_blank"">Trois couleurs: Blanc</a><br><a href='http://localhost:3000/movie/625c2c52f0a5bc6c426c08a0' target=""_blank"">Trois couleurs: Rouge</a><br><a href='http://localhost:3000/movie/625c2b6bf0a5bc6c426c06dc' target=""_blank"">Whiplash</a><br><a href='http://localhost:3000/movie/625c2bd7f0a5bc6c426c0790' target=""_blank"">Citizen Kane</a><br><a href='http://localhost:3000/movie/625c2ddff0a5bc6c426c0cca' target=""_blank"">Billy Elliot</a><br>"
Jûbê ninpûchô,"Here are my recommendations for Jûbê ninpûchô:<br><a href='http://localhost:3000/movie/625c2c3cf0a5bc6c426c0864' target=""_blank"">How to Train Your Dragon</a><br><a href='http://localhost:3000/movie/625c2cccf0a5bc6c426c098c' target=""_blank"">The Incredibles</a><br><a href='http://localhost:3000/movie/625c2b7bf0a5bc6c426c070c' target=""_blank"">Spider-Man: Into the Spider-Verse</a><br><a href='http://localhost:3000/movie/625c2d5cf0a5bc6c426c0b38' target=""_blank"">Big Hero 6</a><br><a href='http://localhost:3000/movie/625c2bb2f0a5bc6c426c0724' target=""_blank"">Mononoke-hime</a><br>"
Carlito's Way,"Here are my recommendations for Carlito's Way:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06d0' target=""_blank"">The Silence of the Lambs</a><br><a href='http://localhost:3000/movie/625c2b6cf0a5bc6c426c06e2' target=""_blank"">The Departed</a><br><a href='http://localhost:3000/movie/625c2b6af0a5bc6c426c06da' target=""_blank"">Joker</a><br><a href='http://localhost:3000/movie/625c2bc8f0a5bc6c426c0766' target=""_blank"">Reservoir Dogs</a><br><a href='http://localhost:3000/movie/625c2c3ff0a5bc6c426c0868' target=""_blank"">No Country for Old Men</a><br>"
Edward Scissorhands,"Here are my recommendations for Edward Scissorhands:<br><a href='http://localhost:3000/movie/625c2d7ef0a5bc6c426c0b80' target=""_blank"">The Curious Case of Benjamin Button</a><br><a href='http://localhost:3000/movie/625c2d7df0a5bc6c426c0b78' target=""_blank"">Mr. Nobody</a><br><a href='http://localhost:3000/movie/625c2cd7f0a5bc6c426c09c6' target=""_blank"">Der Himmel über Berlin</a><br><a href='http://localhost:3000/movie/625c2b54f0a5bc6c426c06ae' target=""_blank"">Forrest Gump</a><br><a href='http://localhost:3000/movie/625c2d8bf0a5bc6c426c0bb0' target=""_blank"">Titanic</a><br>"
My Left Foot: The Story of Christy Brown,"Here are my recommendations for My Left Foot: The Story of Christy Brown:<br><a href='http://localhost:3000/movie/625c2bfaf0a5bc6c426c07d6' target=""_blank"">A Beautiful Mind</a><br><a href='http://localhost:3000/movie/625c2dcbf0a5bc6c426c0c70' target=""_blank"">The Social Network</a><br><a href='http://localhost:3000/movie/625c2cc2f0a5bc6c426c0968' target=""_blank"">The Pursuit of Happyness</a><br><a href='http://localhost:3000/movie/625c2cc2f0a5bc6c426c0966' target=""_blank"">Dallas Buyers Club</a><br><a href='http://localhost:3000/movie/625c2c59f0a5bc6c426c08c0' target=""_blank"">The Elephant Man</a><br>"
Crimes and Misdemeanors,"Here are my recommendations for Crimes and Misdemeanors:<br><a href='http://localhost:3000/movie/625c2c4af0a5bc6c426c088c' target=""_blank"">The Truman Show</a><br><a href='http://localhost:3000/movie/625c2dc2f0a5bc6c426c0c52' target=""_blank"">Birdman or (The Unexpected Virtue of Ignorance)</a><br><a href='http://localhost:3000/movie/625c2e08f0a5bc6c426c0d76' target=""_blank"">Once Upon a Time... in Hollywood</a><br><a href='http://localhost:3000/movie/625c2c55f0a5bc6c426c08ac' target=""_blank"">Dead Poets Society</a><br><a href='http://localhost:3000/movie/625c2d7df0a5bc6c426c0b7c' target=""_blank"">Little Miss Sunshine</a><br>"
The Untouchables,"Here are my recommendations for The Untouchables:<br><a href='http://localhost:3000/movie/625c2b6bf0a5bc6c426c06de' target=""_blank"">The Intouchables</a><br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06d0' target=""_blank"">The Silence of the Lambs</a><br><a href='http://localhost:3000/movie/625c2b6cf0a5bc6c426c06e2' target=""_blank"">The Departed</a><br><a href='http://localhost:3000/movie/625c2b6af0a5bc6c426c06da' target=""_blank"">Joker</a><br><a href='http://localhost:3000/movie/625c2bc8f0a5bc6c426c0766' target=""_blank"">Reservoir Dogs</a><br>"
Hannah and Her Sisters,"Here are my recommendations for Hannah and Her Sisters:<br><a href='http://localhost:3000/movie/625c2c4af0a5bc6c426c088c' target=""_blank"">The Truman Show</a><br><a href='http://localhost:3000/movie/625c2dc2f0a5bc6c426c0c52' target=""_blank"">Birdman or (The Unexpected Virtue of Ignorance)</a><br><a href='http://localhost:3000/movie/625c2e08f0a5bc6c426c0d76' target=""_blank"">Once Upon a Time... in Hollywood</a><br><a href='http://localhost:3000/movie/625c2c55f0a5bc6c426c08ac' target=""_blank"">Dead Poets Society</a><br><a href='http://localhost:3000/movie/625c2d7df0a5bc6c426c0b7c' target=""_blank"">Little Miss Sunshine</a><br>"
Brazil,"Here are my recommendations for Brazil:<br><a href='http://localhost:3000/movie/625c2d06f0a5bc6c426c0a50' target=""_blank"">Arrival</a><br><a href='http://localhost:3000/movie/625c2bd8f0a5bc6c426c0794' target=""_blank"">Metropolis</a><br><a href='http://localhost:3000/movie/625c2e38f0a5bc6c426c0e50' target=""_blank"">Close Encounters of the Third Kind</a><br><a href='http://localhost:3000/movie/625c2c04f0a5bc6c426c07f4' target=""_blank"">Stalker</a><br><a href='http://localhost:3000/movie/625c2e03f0a5bc6c426c0d68' target=""_blank"">The Day the Earth Stood Still</a><br>"
This Is Spinal Tap,"Here are my recommendations for This Is Spinal Tap:<br><a href='http://localhost:3000/movie/625c2c7df0a5bc6c426c0926' target=""_blank"">La La Land</a><br><a href='http://localhost:3000/movie/625c2c09f0a5bc6c426c0806' target=""_blank"">Some Like It Hot</a><br><a href='http://localhost:3000/movie/625c2cfcf0a5bc6c426c0a48' target=""_blank"">Sing Street</a><br><a href='http://localhost:3000/movie/625c2d4af0a5bc6c426c0b02' target=""_blank"">A Night at the Opera</a><br><a href='http://localhost:3000/movie/625c2ddff0a5bc6c426c0ccc' target=""_blank"">Hedwig and the Angry Inch</a><br>"
A Christmas Story,"Here are my recommendations for A Christmas Story:<br><a href='http://localhost:3000/movie/625c2e33f0a5bc6c426c0e32' target=""_blank"">Home Alone</a><br><a href='http://localhost:3000/movie/625c2b75f0a5bc6c426c06fe' target=""_blank"">Modern Times</a><br><a href='http://localhost:3000/movie/625c2bdaf0a5bc6c426c0796' target=""_blank"">The Kid</a><br><a href='http://localhost:3000/movie/625c2db1f0a5bc6c426c0c18' target=""_blank"">Mary Poppins</a><br><a href='http://localhost:3000/movie/625c2d90f0a5bc6c426c0bc0' target=""_blank"">The Sandlot</a><br>"
The Blues Brothers,"Here are my recommendations for The Blues Brothers:<br><a href='http://localhost:3000/movie/625c2c84f0a5bc6c426c093e' target=""_blank"">Guardians of the Galaxy</a><br><a href='http://localhost:3000/movie/625c2cb9f0a5bc6c426c0950' target=""_blank"">Deadpool</a><br><a href='http://localhost:3000/movie/625c2cfef0a5bc6c426c0a4a' target=""_blank"">Thor: Ragnarok</a><br><a href='http://localhost:3000/movie/625c2dc1f0a5bc6c426c0c4c' target=""_blank"">Kingsman: The Secret Service</a><br><a href='http://localhost:3000/movie/625c2e0bf0a5bc6c426c0d86' target=""_blank"">Guardians of the Galaxy Vol. 2</a><br>"
Manhattan,"Here are my recommendations for Manhattan:<br><a href='http://localhost:3000/movie/625c2b62f0a5bc6c426c06cc' target=""_blank"">La vita è bella</a><br><a href='http://localhost:3000/movie/625c2dcdf0a5bc6c426c0c78' target=""_blank"">Silver Linings Playbook</a><br><a href='http://localhost:3000/movie/625c2dcef0a5bc6c426c0c7c' target=""_blank"">(500) Days of Summer</a><br><a href='http://localhost:3000/movie/625c2d5ff0a5bc6c426c0b44' target=""_blank"">Moonrise Kingdom</a><br><a href='http://localhost:3000/movie/625c2e16f0a5bc6c426c0dae' target=""_blank"">50/50</a><br>"
All That Jazz,"Here are my recommendations for All That Jazz:<br><a href='http://localhost:3000/movie/625c2dadf0a5bc6c426c0c0a' target=""_blank"">Cabaret</a><br><a href='http://localhost:3000/movie/625c2dc9f0a5bc6c426c0c5c' target=""_blank"">Rockstar</a><br><a href='http://localhost:3000/movie/625c2b6bf0a5bc6c426c06dc' target=""_blank"">Whiplash</a><br><a href='http://localhost:3000/movie/625c2ddff0a5bc6c426c0cca' target=""_blank"">Billy Elliot</a><br><a href='http://localhost:3000/movie/625c2bb4f0a5bc6c426c0730' target=""_blank"">Anand</a><br>"
Dawn of the Dead,"Here are my recommendations for Dawn of the Dead:<br><a href='http://localhost:3000/movie/625c2d24f0a5bc6c426c0a86' target=""_blank"">Shaun of the Dead</a><br><a href='http://localhost:3000/movie/625c2bacf0a5bc6c426c0716' target=""_blank"">The Dark Knight Rises</a><br><a href='http://localhost:3000/movie/625c2bf5f0a5bc6c426c07ce' target=""_blank"">Batman Begins</a><br><a href='http://localhost:3000/movie/625c2bb3f0a5bc6c426c0728' target=""_blank"">Raiders of the Lost Ark</a><br><a href='http://localhost:3000/movie/625c2c00f0a5bc6c426c07e8' target=""_blank"">Indiana Jones and the Last Crusade</a><br>"
All the President's Men,"Here are my recommendations for All the President's Men:<br><a href='http://localhost:3000/movie/625c2b4ef0a5bc6c426c06a6' target=""_blank"">Schindler's List</a><br><a href='http://localhost:3000/movie/625c2bc6f0a5bc6c426c0764' target=""_blank"">Braveheart</a><br><a href='http://localhost:3000/movie/625c2c27f0a5bc6c426c0846' target=""_blank"">12 Years a Slave</a><br><a href='http://localhost:3000/movie/625c2cb7f0a5bc6c426c094c' target=""_blank"">The King's Speech</a><br><a href='http://localhost:3000/movie/625c2c21f0a5bc6c426c0840' target=""_blank"">Hacksaw Ridge</a><br>"
La montaña sagrada,"Here are my recommendations for La montaña sagrada:<br><a href='http://localhost:3000/movie/625c2c35f0a5bc6c426c085c' target=""_blank"">Harry Potter and the Deathly Hallows: Part 2</a><br><a href='http://localhost:3000/movie/625c2d20f0a5bc6c426c0a7c' target=""_blank"">Life of Pi</a><br><a href='http://localhost:3000/movie/625c2ccbf0a5bc6c426c098a' target=""_blank"">Big Fish</a><br><a href='http://localhost:3000/movie/625c2d20f0a5bc6c426c0a7a' target=""_blank"">The Fall</a><br><a href='http://localhost:3000/movie/625c2e30f0a5bc6c426c0e20' target=""_blank"">Dead Man</a><br>"
Amarcord,"Here are my recommendations for Amarcord:<br><a href='http://localhost:3000/movie/625c2b75f0a5bc6c426c06fe' target=""_blank"">Modern Times</a><br><a href='http://localhost:3000/movie/625c2bdaf0a5bc6c426c0796' target=""_blank"">The Kid</a><br><a href='http://localhost:3000/movie/625c2d90f0a5bc6c426c0bc0' target=""_blank"">The Sandlot</a><br><a href='http://localhost:3000/movie/625c2d49f0a5bc6c426c0af4' target=""_blank"">Miracle on 34th Street</a><br><a href='http://localhost:3000/movie/625c2decf0a5bc6c426c0cfe' target=""_blank"">The Muppet Christmas Carol</a><br>"
